step,epoch,lr,loss,l1,mse,ssim_loss,edge,ghost_loss,hf_loss,val_loss,psnr,ssim,ink_err,bg_err,ghost,ghost_keep,sec_per_step,elapsed_min,cost_yuan
1240,6,9.964958592981238e-05,0.6661558041071475,0.1760234236717224,0.028970327228307724,0.2649574279785156,0.24465888738632202,0.002677713055163622,0.0,0.5922419565419356,14.226845900217691,0.5878156622250875,0.09537541087378155,0.10299777273427356,0.03540524472588335,0.13670045717365362,0.9962430000305176,20.235068229834237,0.674502274327808
1260,6,9.963038629945233e-05,0.6693411430499471,0.30146053433418274,0.0336170569062233,0.43315136432647705,0.3060765266418457,0.027212219312787056,0.0,0.6732180739442507,14.230161110560099,0.5471868341167768,0.10683076964183287,0.1203369562598792,0.04828867255392569,0.1889404286842116,0.9631924629211426,20.572076070308686,0.6857358690102895
1280,6,9.961067658671773e-05,0.6689282283523228,0.37045663595199585,0.034518592059612274,0.37183284759521484,0.34238511323928833,0.08497137576341629,0.0,0.6896911760171255,14.82579787572225,0.5951842218637466,0.13740355385975403,0.12314864654432643,0.06240235106088221,0.25395036912099883,0.9547197818756104,20.911769926548004,0.6970589975516002
1300,7,9.959045699623907e-05,0.6775016143831087,0.4071126878261566,0.03137804940342903,0.3607616424560547,0.31317734718322754,0.026770610362291336,0.0,0.7399887641270956,15.400424321492514,0.6101182649532954,0.18221582336859268,0.12006839093836871,0.10655209743841128,0.439835151149468,0.916184663772583,21.248348327477775,0.7082782775825924
1320,7,9.956972773794058e-05,0.6882341503112355,0.5541610717773438,0.04801812022924423,0.40611451864242554,0.3220188617706299,0.08435840904712677,0.0,0.8027606755495071,13.769227743148804,0.5633668253819147,0.14045351980762047,0.1715560101649978,0.060027864295989275,0.22710317307659847,0.915799617767334,21.569785050551097,0.7189928350183699
1340,7,9.954848902703793e-05,0.6897010701584132,0.3445119261741638,0.026817848905920982,0.26420098543167114,0.23436926305294037,0.02807922288775444,0.0,0.6859923924009005,14.201395193735758,0.5616459846496582,0.10746233876455914,0.1333797929639166,0.043225746834650636,0.16204643998803062,0.9239015579223633,21.894784704844156,0.7298261568281386
1360,7,9.952674108403603e-05,0.6896366928921813,0.4815601408481598,0.053418852388858795,0.34592223167419434,0.26098135113716125,0.03191278129816055,0.0,0.6175493821501732,14.61192790667216,0.5961385021607081,0.09924673526124521,0.11225642805749719,0.049759776797145605,0.200136974199929,0.941364049911499,22.222377494970956,0.7407459164990319
1380,7,9.950448413472679e-05,0.6821003732694065,0.47694629430770874,0.03667163848876953,0.3520511984825134,0.258940190076828,0.07831143587827682,0.0,0.6878836303949356,14.889904340108236,0.5994258647163709,0.12985558807849884,0.12796425887129523,0.068497988501225,0.272097962569784,0.8954277038574219,22.54564307133357,0.751521435711119
1400,7,9.948171841018665e-05,0.6800352825735992,0.4964916408061981,0.05267353355884552,0.4476703405380249,0.34609970450401306,0.011769016273319721,0.0,0.7260580460230509,14.419841845830282,0.5711887255311012,0.1181849441067739,0.1427353441037915,0.055021205083572895,0.20854651206173003,0.868919849395752,22.84935335715612,0.7616451119052039
1420,7,9.94584441467744e-05,0.6626634458043842,0.4268344044685364,0.03756380081176758,0.36160755157470703,0.3169218599796295,0.02747364155948162,0.0,0.860117718577385,13.692668596903482,0.5734379241863886,0.16758869859305295,0.17913129688663917,0.06927032450700855,0.26920506775125186,0.8630497455596924,23.15729864835739,0.7719099549452464
1440,7,9.943466158612845e-05,0.6751585682940938,0.3604978322982788,0.04032137617468834,0.395266056060791,0.3727273941040039,0.060539864003658295,0.0,0.690741203725338,14.900305589040121,0.6029700934886932,0.1319004771384326,0.12810147215019574,0.06674310681410134,0.26187619753181934,0.90458083152771,23.45694733460744,0.7818982444869147
1460,7,9.941037097516457e-05,0.6631160980175284,0.39938703179359436,0.04701847583055496,0.47160208225250244,0.40399646759033203,0.06305432319641113,0.0,0.6273300908505917,14.37179716428121,0.5800128231445948,0.09878714027052576,0.11508593335747719,0.03973344293626724,0.15127091285433958,0.8890249729156494,23.760217082500457,0.7920072360833486
1480,7,9.938557256607314e-05,0.6614219543093566,0.4497831463813782,0.040671415627002716,0.36167728900909424,0.27517077326774597,0.05126463249325752,0.0,0.7318198134501775,14.678543249766031,0.5938062543670336,0.13972480899908327,0.14271103556860576,0.06543768089349297,0.2530815112827854,0.8855307102203369,24.064362943172455,0.8021454314390818
1500,8,9.936026661631667e-05,0.6579979718421249,0.4137454330921173,0.04382312297821045,0.4007798433303833,0.3241285979747772,0.08416938781738281,0.0,0.7756687849760056,14.520991245905558,0.5824330896139145,0.14657897028056058,0.1530417183583433,0.07750702202743427,0.30516588188369165,0.8767881393432617,24.374788280328115,0.8124929426776039
1520,8,9.933445338862702e-05,0.6577054207294715,0.4751429259777069,0.039630696177482605,0.41860294342041016,0.2911018133163452,0.09464604407548904,0.0,0.8026245360573133,13.70296597480774,0.5497066676616669,0.12485354656184261,0.17121098292144862,0.05329691395904361,0.20055473384193398,0.8839685916900635,24.68330047527949,0.8227766825093163
1540,8,9.930813315100277e-05,0.6551446169332162,0.414604127407074,0.03890710324048996,0.4084470272064209,0.33544430136680603,0.03546059876680374,0.0,0.7339625060558319,14.7019251982371,0.6043722207347552,0.1413478177379478,0.1371144869110801,0.07437576262534341,0.29352813463827426,0.8834211826324463,24.9868275642395,0.8328942521413167
1560,8,9.928130617670636e-05,0.6564465598516047,0.43127650022506714,0.04142334312200546,0.3589255213737488,0.3062354326248169,0.050557322800159454,0.0,0.68205925822258,14.319384177525839,0.5802971223990122,0.09796537467363206,0.13573288985274054,0.043524377079765225,0.15716544219123368,0.8811216354370117,25.28965698083242,0.8429885660277473
1580,8,9.925397274426123e-05,0.644437796589948,0.35810813307762146,0.034287404268980026,0.2958860397338867,0.27663642168045044,0.0775986760854721,0.0,0.7835616146524748,14.443333148956299,0.5882972950736681,0.16415291770615362,0.14875070174986665,0.08475389460694384,0.3407374136149883,0.8787472248077393,25.5954141775767,0.85318047258589
1600,8,9.922613313744912e-05,0.6278159309556349,0.4815485179424286,0.05473042279481888,0.5150654911994934,0.39258310198783875,0.034307029098272324,0.0,0.6299177991847197,14.074524720509848,0.5525777513782183,0.0764294835654172,0.11882747404954651,0.029496779959035022,0.10203290010924154,0.8849968910217285,25.900796095530193,0.8633598698510064
1620,8,9.919778764530682e-05,0.6362885896380567,0.38638579845428467,0.04010722413659096,0.36744534969329834,0.312632292509079,0.07395036518573761,0.0,0.5964386512835821,14.836093187332153,0.6030032187700272,0.09759598123756322,0.10702431811527773,0.04843039222230965,0.18996462183581156,0.8859870433807373,26.21341689825058,0.8737805632750193
1640,8,9.916893656212344e-05,0.6298368674722477,0.342833936214447,0.03211533650755882,0.3679124712944031,0.34856152534484863,0.0467204786837101,0.0,0.7394300649563471,14.542604764302572,0.5814540212353071,0.11903809324245561,0.14951558783650398,0.06620262446548705,0.25026974139142444,0.883903980255127,26.518168477217355,0.8839389492405786
1660,8,9.91395801874372e-05,0.6315360534461683,0.49534210562705994,0.03610382601618767,0.24276518821716309,0.20951823890209198,0.06410504877567291,0.0,0.8917307953039805,13.565584500630697,0.5941060756643614,0.18080565536564047,0.19298432428728451,0.0824544979576868,0.32701149938458746,0.8886213302612305,26.823857816060386,0.8941285938686795
1680,8,9.910971882603238e-05,0.638188326310626,0.32254758477211,0.023933127522468567,0.3139770030975342,0.2348015159368515,0.06146231293678284,0.0,0.8634544958670934,13.626942237218222,0.5701711028814316,0.15014115924184973,0.1899045787074349,0.06205648211338981,0.23979085036130113,0.8844659328460693,27.128298008441924,0.9042766002813974
1700,8,9.907935278793614e-05,0.6403258578864641,0.35547935962677,0.04619099944829941,0.4100741147994995,0.36337900161743164,0.021099504083395004,0.0,0.7325746417045593,13.647233247756958,0.5152356028556824,0.08846551112153313,0.1541618166322058,0.024496179210307837,0.0846826982557435,0.8835780620574951,27.43334323167801,0.914444774389267
1720,9,9.904848238841532e-05,0.6384045338925438,0.49769049882888794,0.03817349672317505,0.30020636320114136,0.29750722646713257,0.07046078890562057,0.0,0.6764865592122078,15.655738671620687,0.6583139300346375,0.16335296190597795,0.11309587616812099,0.10861520596187223,0.4435830349949273,0.8809909820556641,27.748812051614127,0.9249604017204709
