step,epoch,lr,loss,l1,mse,ssim_loss,edge,ghost_loss,hf_loss,val_loss,psnr,ssim,ink_err,bg_err,ghost,ghost_keep,sec_per_step,elapsed_min,cost_yuan
280,2,0.00019993531092655617,0.7057170389993369,0.5323213934898376,0.0434814989566803,0.4151153564453125,0.2808123230934143,0.09835120290517807,0.0,0.560543492436409,15.76037049293518,0.6534251670042673,0.21408413621512326,0.09715458361262624,0.132802622562105,0.5799374824220483,0.16366338729858398,1.0614646116892497,0.03538215372297499
300,2,0.00019992351961240396,0.6943033678651964,0.3324423134326935,0.03741174563765526,0.3689855933189392,0.3552039563655853,0.08136259019374847,0.0,0.5366967096924782,15.0764848391215,0.6401280884941419,0.17563882808793674,0.09383859553120354,0.09692000005055558,0.41825148192319,0.16355562210083008,1.1225457350413004,0.03741819116804335
320,2,0.0001999107421034458,0.6843409396303498,0.5220180153846741,0.042594633996486664,0.35273003578186035,0.2722334861755371,0.1600830852985382,0.0,0.6274999504288038,15.360153754552206,0.6294998551408449,0.20956316861239346,0.11762086268175732,0.12268491842868653,0.5076765987006101,0.1637287139892578,1.1887535532315572,0.039625118441051904
340,2,0.0001998969785264235,0.6788426980682938,0.43951666355133057,0.04837840050458908,0.3883022665977478,0.3138182759284973,0.08180355280637741,0.0,0.6159676437576612,14.711042404174805,0.6168445522586504,0.17571251162073828,0.1220865131101825,0.08158623740415681,0.3347298181192441,0.16379404067993164,1.2535701354344686,0.04178567118114895
360,2,0.00019988222901785968,0.6912662077693787,0.4632975459098816,0.04505231976509094,0.3898468017578125,0.36019429564476013,0.06691725552082062,0.0,0.6694098884860674,14.876911083857218,0.6171090851227442,0.19472444667057556,0.13564194535667246,0.10170361789112742,0.41014822267673234,0.16373968124389648,1.3146690130233765,0.043822300434112546
380,2,0.00019986649372405677,0.6722241840565143,0.39788395166397095,0.04243519902229309,0.3984077572822571,0.33910831809043884,0.12452423572540283,0.0,0.715625618894895,14.925760269165039,0.6377907569209734,0.23631456087936054,0.1454356275498867,0.1303796540437774,0.5320538776842031,0.16333365440368652,1.376320191224416,0.045877339707480536
400,2,0.00019984977280109505,0.6820624377557942,0.43092620372772217,0.043668728321790695,0.42979907989501953,0.3652060031890869,0.09865419566631317,0.0,0.6270006174842516,14.758994023005167,0.6390820468465487,0.19269439611922612,0.12220746211030266,0.09501432110978798,0.39283010363578796,0.1644587516784668,1.4374428908030192,0.04791476302676731
420,2,0.00019983206641483164,0.6689581080387994,0.3982405662536621,0.026682712137699127,0.3406575322151184,0.2322191298007965,0.0580347515642643,0.0,0.6499384219447771,15.013996442159018,0.6470519552628199,0.21408101306720215,0.12616145306012846,0.11197698590430347,0.4576094848188487,0.16397500038146973,1.5031926870346068,0.050106422901153566
440,3,0.0001998133747408984,0.6680024929197245,0.39580199122428894,0.04172727093100548,0.3702867031097412,0.32438912987709045,0.09791912883520126,0.0,0.5718121603131294,14.988110621770224,0.6338791598876318,0.15672273087230595,0.10401637581261722,0.08082933656193993,0.33380414647134865,0.16372179985046387,1.580183736483256,0.05267279121610854
460,3,0.00019979369796470058,0.6680625847384964,0.3131099343299866,0.03211083263158798,0.3541017174720764,0.295583575963974,0.1055959165096283,0.0,0.5609378467003504,14.651375532150269,0.6186672747135162,0.14481240172277798,0.10064819014885208,0.05761689726601948,0.24483237212354486,0.16350793838500977,1.6420602997144063,0.054735343323813544
480,3,0.00019977303628141455,0.6572703779240319,0.31785285472869873,0.03360236436128616,0.35532039403915405,0.30198824405670166,0.06536247581243515,0.0,0.6196611697475115,14.243821382522583,0.6008416886130968,0.14460786499760367,0.12270433997566049,0.047564308836378834,0.2000879339492795,0.16344499588012695,1.7085722049077352,0.05695240683025784
500,3,0.00019975138989598628,0.6498359750754641,0.3525414764881134,0.03008965216577053,0.31033194065093994,0.24995635449886322,0.08124429732561111,0.0,0.6661539276440939,14.83987299601237,0.6117172837257385,0.17147163233973764,0.13239096748557957,0.0835117306560278,0.3310193590481173,0.16442108154296875,1.7806373198827108,0.059354577329423695
520,3,0.00019972875902312913,0.6574884512830756,0.6607263684272766,0.06732051074504852,0.4112733006477356,0.327212929725647,0.1103772222995758,0.0,0.5532602444291115,14.389373222986857,0.6061126465598742,0.114408940076828,0.10035590522668579,0.04259807095778259,0.17927143079313365,0.16424345970153809,1.846619999408722,0.06155399998029073
540,3,0.00019970514388732163,0.6523740256583069,0.5003084540367126,0.050385333597660065,0.4086737036705017,0.36562347412109375,0.10100123286247253,0.0,0.6197825223207474,14.187746524810791,0.5956404283642769,0.13689665293151682,0.11858372999863191,0.05522028987549923,0.22235481119291348,0.1636359691619873,1.9124274253845215,0.06374758084615072
560,3,0.00019968054472280534,0.6409202258722195,0.3680625259876251,0.03458511084318161,0.3259701728820801,0.3003557622432709,0.0644720196723938,0.0,0.9297433545192083,13.040234724680582,0.5555421511332194,0.2337127314372496,0.21463150666518646,0.08784944159825417,0.3392901655963876,0.1633751392364502,1.9730387012163797,0.06576795670721267
580,3,0.0001996549617735826,0.6864382160404943,0.6517379879951477,0.07397088408470154,0.49426722526550293,0.42617231607437134,0.0317305289208889,0.0,0.8352069134513537,14.017568588256836,0.592356930176417,0.21678316999565472,0.17919388244097884,0.09889741718176413,0.3842759415168654,0.16358447074890137,2.034205162525177,0.06780683875083923
600,3,0.00019962839529341403,0.691313414757794,0.4482710361480713,0.03880077600479126,0.3529340624809265,0.3246156871318817,0.08057357370853424,0.0,0.7047867601116499,14.77748958269755,0.6027271548906962,0.170362015678124,0.13602182404561478,0.09184145656498996,0.3576017517427152,0.16350793838500977,2.0953844587008157,0.06984614862336053
620,3,0.00019960084554581598,0.6819563157127533,0.5068246722221375,0.034912802278995514,0.343996524810791,0.23791486024856567,0.058170996606349945,0.0,0.8445979207754135,13.926100730895996,0.5833178559939066,0.21238220550797202,0.18161484531380914,0.08781944843940437,0.34688090689649637,0.16349315643310547,2.1623072465260824,0.07207690821753608
640,3,0.00019957231280405798,0.6941932194042562,0.5506685376167297,0.06003190204501152,0.35102909803390503,0.27903687953948975,0.05306335911154747,0.0,0.8638669202725092,13.611865202585856,0.5844201395908991,0.2056828774511814,0.18764520165595142,0.09006930375471711,0.35021960303526034,0.1634366512298584,2.223297584056854,0.07410991946856181
660,4,0.00019954279735116,0.7082874467434209,0.3373165726661682,0.03452344238758087,0.3485283851623535,0.34991443157196045,0.10093620419502258,0.0,0.6974008828401566,14.616177161534628,0.6105197444558144,0.17527871172536502,0.13118027286096054,0.08608360520818016,0.3555442245507782,0.1634981632232666,2.310822017987569,0.07702740059958564
680,4,0.00019951229947988961,0.7000283149678084,0.47331735491752625,0.04858037829399109,0.36467063426971436,0.36867547035217285,0.10444117337465286,0.0,0.6848502407471339,15.176641384760538,0.633887437482675,0.19515512612732974,0.12297082082791762,0.09816233017905192,0.4153527465056289,0.1649799346923828,2.380869650840759,0.07936232169469197
700,4,0.00019948081949275925,0.6876287674404561,0.3531339466571808,0.03761977329850197,0.4411203861236572,0.3377087116241455,0.03512126952409744,0.0,0.6329794401923815,14.233879327774048,0.5932607352733612,0.13986670530655168,0.11523127928376198,0.03663713172797791,0.17211377087303184,0.16353559494018555,2.4410388747851055,0.08136796249283684
720,4,0.00019944835770202291,0.6659505426499325,0.4245593845844269,0.043586067855358124,0.42885375022888184,0.41761597990989685,0.12808652222156525,0.0,0.6595676566163698,14.563440481821695,0.6016391838590304,0.13775003193454308,0.1236247369511561,0.07245088234247471,0.2967843267727982,0.1634197235107422,2.5090976277987163,0.08363658759329054
740,4,0.00019941491442967334,0.6455780497936127,0.4199292063713074,0.02951774373650551,0.4058382511138916,0.3184148967266083,0.07038819789886475,0.0,0.7255371809005737,14.460423310597738,0.5962728957335154,0.1686498075723648,0.14209437946026976,0.06733554455620999,0.2773851842026819,0.16412901878356934,2.570893081029256,0.08569643603430854
760,4,0.0001993804900074387,0.6446538854306878,0.3402872085571289,0.028643369674682617,0.34746479988098145,0.2751930356025696,0.08218657225370407,0.0,0.6201136683424314,14.757797559102377,0.6159067476789156,0.12366014617410573,0.11362922496416351,0.06736948074434292,0.2720236718993295,0.16368865966796875,2.6312961260477703,0.087709870868259
780,4,0.00019934508477677934,0.6563928019723763,0.4016217589378357,0.03951103240251541,0.33305972814559937,0.2782183587551117,0.08318623155355453,0.0,0.649356963733832,14.168831984202066,0.5864105721314748,0.11139752360230143,0.12458477982065895,0.047967366032852704,0.18812900289512155,0.1636219024658203,2.6918312311172485,0.08972770770390828
800,4,0.0001993086990888843,0.6607439231003849,0.3684316575527191,0.03925766050815582,0.3692929744720459,0.3095846176147461,0.04772377014160156,0.0,0.7051747540632883,14.755904197692871,0.6010040615995725,0.14726908098567615,0.13334353810006921,0.08184325500306758,0.32618756105446,0.1636815071105957,2.7568127274513246,0.09189375758171081
820,4,0.00019927133330466796,0.6663729253616953,0.37521296739578247,0.030877482146024704,0.35990285873413086,0.3171219229698181,0.03348533436655998,0.0,0.631443145374457,14.848304351170858,0.6077812065680822,0.11794081635095856,0.11318996921181679,0.06906087991823866,0.27009946082464675,0.16347050666809082,2.823363486925761,0.0941121162308587
840,4,0.0001992329877947664,0.6478804052972575,0.45275285840034485,0.04283082112669945,0.3293898105621338,0.2673754096031189,0.07126656919717789,0.0,0.5999157205224037,13.871441523234049,0.5852204412221909,0.10394678738984195,0.10474665022709152,0.026861972937529736,0.10959676881744103,0.1633920669555664,2.88355374733607,0.09611845824453566
860,5,0.0001991936629395337,0.6676795935158658,0.35688039660453796,0.0353458896279335,0.45224636793136597,0.3550761640071869,0.031527649611234665,0.0,0.6993120387196541,14.871729135513306,0.6119537527362505,0.14950026165355335,0.128664550117471,0.07763544366356324,0.31188418208198115,0.1608142852783203,2.9631040334701537,0.09877013444900512
880,5,0.0001991533591290382,0.6691069883230679,0.39399683475494385,0.032397013157606125,0.4105367660522461,0.33372682332992554,0.07705830037593842,0.0,0.6310241570075353,15.001264810562134,0.6259743024905523,0.136813300577077,0.10722165520895612,0.07450345239009369,0.3050947514447299,0.16369056701660156,3.0246416568756103,0.10082138856252035
900,5,0.00019911207676305862,0.6800914609301522,0.3708498775959015,0.032149627804756165,0.34113454818725586,0.21939030289649963,0.0674910768866539,0.0,0.7297188316782316,14.543306589126587,0.5845988144477209,0.13123662972992117,0.13798947259783745,0.06752619010777297,0.2676500487141311,0.16350412368774414,3.0903737703959147,0.10301245901319715
920,5,0.00019906981625108014,0.6774707747894986,0.5502508878707886,0.05449458584189415,0.3929542303085327,0.3392854928970337,0.05324343591928482,0.0,0.60520522048076,14.36379305521647,0.5791260475913683,0.09599124199964783,0.10837582058527252,0.04501176700895568,0.1863092555537481,0.16405248641967773,3.1617485880851746,0.10539161960283915
940,5,0.00019902657801229025,0.6691560225214808,0.49278438091278076,0.05742916092276573,0.40290510654449463,0.368842214345932,0.05628903582692146,0.0,0.7825292125344276,14.609379371007284,0.5968007345994314,0.16104819964278827,0.1542080803350969,0.07714898709673434,0.3096247336573221,0.16344761848449707,3.2274803201357525,0.10758267733785841
960,5,0.0001989823624755747,0.6569127007618873,0.3305447995662689,0.044483482837677,0.4109962582588196,0.4034528434276581,0.027083441615104675,0.0,0.6260763481259346,14.74140206972758,0.6129048516352972,0.10675457932732323,0.10993642122908072,0.0629475625729273,0.2566986821422523,0.16453933715820312,3.2985907912254335,0.10995302637418111
980,5,0.00019893717007951308,0.659279297907516,0.3132117688655853,0.043213825672864914,0.4403982162475586,0.3874107301235199,0.059448499232530594,0.0,0.7015801072120667,14.6037970383962,0.6031877746184667,0.1271785558624701,0.12948575243353844,0.0641811705109748,0.25160469025881455,0.1635894775390625,3.3594309449195863,0.11198103149731954
1000,5,0.0001988910012723747,0.6501400674370058,0.2845929265022278,0.015249162912368774,0.21133291721343994,0.18284225463867188,0.08727468550205231,0.0,0.7122598811984062,14.94955579439799,0.6233924453457197,0.14057539809833874,0.12977577881379562,0.08221790652235293,0.33081441050903365,0.2722618579864502,3.421697111924489,0.11405657039748297
1020,5,0.00019884385651211387,0.6545551206479091,0.4551994204521179,0.03631206974387169,0.3840753436088562,0.2574293613433838,0.0923268049955368,0.0,0.5785714834928513,14.51523232460022,0.6167900984485944,0.1124727629463781,0.08560883694074371,0.041816120326984674,0.1848348929885436,0.16411137580871582,3.487713019053141,0.11625710063510471
1040,5,0.00019879573626636567,0.669606752544165,0.4857429265975952,0.04302371293306351,0.4714620113372803,0.39336010813713074,0.047529514878988266,0.0,0.7699130848050117,14.512777407964071,0.5961353729168574,0.13806174966421994,0.15039203451438385,0.07045918111477724,0.2821527680763128,0.16383123397827148,3.549588139851888,0.1183196046617296
1060,5,0.00019874664101244101,0.6862593000090872,0.37030401825904846,0.05592679977416992,0.3210322856903076,0.29662981629371643,0.06782971322536469,0.0,0.7293139174580574,15.038513978322348,0.6162914087375005,0.14143632284619592,0.13493439081040295,0.08293894520135257,0.33825183989988133,0.16371822357177734,3.610155685742696,0.12033852285808987
1080,6,0.00019869657123732214,0.6671302470791312,0.4060717821121216,0.03321029245853424,0.2904071807861328,0.25744831562042236,0.06656572967767715,0.0,0.569344929109017,14.704382260640463,0.626422589023908,0.09949700991538438,0.09208312698385933,0.04931326163932681,0.22020604004236785,0.16394829750061035,3.686880191167196,0.12289600637223985
1100,6,0.00019864552743765763,0.6548347027107533,0.35806310176849365,0.03299164026975632,0.30410218238830566,0.21588020026683807,0.03219947963953018,0.0,0.5695962185660998,14.05283292134603,0.5876740490396818,0.08104251460595564,0.09582612189379605,0.023406454467807303,0.09393004502635449,0.16425728797912598,3.747767714659373,0.12492559048864577
1120,6,0.0001985935101197576,0.6691034023773044,0.3876346945762634,0.03440968319773674,0.3877660632133484,0.32714641094207764,0.07164972275495529,0.0,0.6327209721008936,14.787803093592325,0.6054007510344187,0.10139974833212116,0.1131632046943361,0.057273576840419664,0.21723562487485734,0.1640925407409668,3.8201266010602315,0.1273375533686744
1140,6,0.00019854051979958852,0.6704868368852859,0.3136252462863922,0.024602573364973068,0.2874755263328552,0.25210291147232056,0.052924443036317825,0.0,0.6484073375662168,15.134172677993774,0.630287729203701,0.13220157067884097,0.11318993602286685,0.07259669485078617,0.29919315510514105,0.16443800926208496,3.882240891456604,0.12940802971522014
1160,6,0.00019848655700276831,0.6707763030855188,0.44389206171035767,0.04877723380923271,0.38591450452804565,0.3115283250808716,0.11091438680887222,0.0,0.8359623973568281,13.66502277056376,0.5675358325242996,0.13961336761713028,0.1790766790509224,0.05527924223464321,0.20430266780948098,0.16392755508422852,3.945813540617625,0.1315271180205875
1180,6,0.00019843162226456098,0.6938137076579008,0.40911245346069336,0.03387269750237465,0.32840555906295776,0.2969985604286194,0.0640307068824768,0.0,0.5829512948791186,14.940872271855673,0.6352593625585238,0.09401633505794135,0.09781404279849747,0.062406727874820885,0.24853900726884604,0.16792011260986328,4.008915098508199,0.13363050328360662
1200,6,0.00019837571612987126,0.696770692902669,0.372837096452713,0.034793704748153687,0.34248459339141846,0.274918794631958,0.05116257071495056,0.0,0.6095814084013303,15.329872528711954,0.6497711315751076,0.1360284388065338,0.09541381895542145,0.08364432940090244,0.34757480838082055,0.16538262367248535,4.075953431924185,0.1358651143974728
1220,6,0.0001983188391532394,0.704270521406499,0.5465830564498901,0.05207395181059837,0.3278670907020569,0.24071167409420013,0.08697091042995453,0.0,0.5848439907034239,14.099621693293253,0.5995255758364996,0.08546914973042229,0.10248272832144391,0.03441496057679284,0.12608026937496933,0.16417908668518066,4.155226937929789,0.13850756459765964
1240,6,0.00019826099189883554,0.6826524056156387,0.40397122502326965,0.045157741755247116,0.3421977162361145,0.32506346702575684,0.0714850053191185,0.0,0.6610296840469042,14.864233811696371,0.6089376707871755,0.11583939499475739,0.12240114604884927,0.06377369072288275,0.24858316271142525,0.16392993927001953,4.216736078262329,0.14055786927541097
1260,6,0.00019820217494045407,0.6790205960915167,0.28099149465560913,0.03168224170804024,0.3476354479789734,0.28372836112976074,0.04941423609852791,0.0,0.5799080754319826,14.758764584859213,0.6314854671557745,0.10279737903990528,0.09548994323069399,0.05463935151188211,0.22045280691236258,0.16358351707458496,4.277990261713664,0.14259967539045545
1280,6,0.0001981423888615081,0.6702453988067193,0.4023548662662506,0.043495744466781616,0.4577510952949524,0.4158015251159668,0.06201009824872017,0.0,0.5602671119074026,14.3448646068573,0.60323067009449,0.0845723074268211,0.0923024561594833,0.03233990956373005,0.1260731239930134,0.16344618797302246,4.339395026365916,0.14464650087886385
1300,7,0.00019808163425502346,0.6721657474037495,0.37403303384780884,0.03970066457986832,0.36061978340148926,0.2839706838130951,0.053772617131471634,0.0,0.5528065909941992,14.226927757263184,0.6127181574702263,0.08756703383881938,0.08919135718183084,0.03282679834360765,0.1268205294724215,0.16361474990844727,4.404318126042684,0.1468106042014228
1320,7,0.00019801991172363297,0.6688980792467979,0.44898778200149536,0.038712821900844574,0.3538336753845215,0.283402681350708,0.05481591075658798,0.0,0.6404737308621407,14.816376129786173,0.6184926703572273,0.11125288869846951,0.11604197695851326,0.060627296111885116,0.23514822794293816,0.16365456581115723,4.4709706664085385,0.1490323555469513
1340,7,0.0001979572218795705,0.6532062086623144,0.39914458990097046,0.03218413144350052,0.2974647283554077,0.2685389816761017,0.0446665920317173,0.0,0.6106065064668655,14.844991525014242,0.6094370832045873,0.08862966620786623,0.10877120460976254,0.054751593958247795,0.21673334271393038,0.16381216049194336,4.541416700681051,0.15138055668936837
1360,7,0.0001978935653446647,0.6521775560106684,0.4221273362636566,0.03880251199007034,0.27238786220550537,0.27300068736076355,0.10373067110776901,0.0,0.6892967646320661,15.364043633143107,0.6355356772740682,0.14121481573039835,0.11680406535213644,0.09042064597914842,0.36344185192137957,0.16376042366027832,4.602902483940125,0.15343008279800416
1380,7,0.00019782894275033306,0.6452916467656955,0.4084835350513458,0.03862985968589783,0.39327287673950195,0.31149646639823914,0.015506555326282978,0.0,0.6027438640594482,15.016152620315552,0.616624005138874,0.09920903684740717,0.10065090927210721,0.060858674749562684,0.23786236125637183,0.16361141204833984,4.6657687266667685,0.1555256242222256
1400,7,0.00019776335473757544,0.6334852491206616,0.3873938024044037,0.04310993105173111,0.3735170364379883,0.30404436588287354,0.018053226172924042,0.0,0.5984743063648542,15.005120356877645,0.624260313808918,0.09172403524545106,0.10182349062101408,0.05949469998648221,0.23268816035918213,0.16395020484924316,4.727498006820679,0.15758326689402263
1420,7,0.00019769680195696785,0.6484695511265836,0.5146612524986267,0.03881765529513359,0.4015069603919983,0.3112442195415497,0.07228171080350876,0.0,0.556020530561606,14.807963927586874,0.6278118590513865,0.08697767454114827,0.09056205607273361,0.04946055593477054,0.1925643286244436,0.1634078025817871,4.797376982371012,0.15991256607903376
1440,7,0.00019762928506865605,0.6403745699602525,0.4092174172401428,0.03918800503015518,0.29080289602279663,0.2458566129207611,0.011011946015059948,0.0,0.7088114023208618,15.028242746988932,0.614471897482872,0.1272564415227283,0.12623516233129936,0.08200193130390042,0.32950965594500303,0.16381406784057617,4.8589354713757835,0.1619645157125261
1460,7,0.00019756080474234874,0.6499841531181328,0.36757341027259827,0.046668779104948044,0.3563157916069031,0.33169645071029663,0.014187056571245193,0.0,0.66458377490441,15.152665932973227,0.6307551711797714,0.11247710341756995,0.11787499047138474,0.07367080788720738,0.2936383491297337,0.16406488418579102,4.922173285484314,0.16407244284947714
1480,7,0.0001974913616573112,0.6473777025721192,0.4235595762729645,0.03950326144695282,0.27897214889526367,0.24266432225704193,0.027833828702569008,0.0,0.5544258952140808,14.351622104644775,0.5972541570663452,0.07466580244627866,0.09434729374267838,0.03757300008808009,0.14024859260429035,0.16361665725708008,4.983494400978088,0.16611648003260296
1500,8,0.0001974209565023584,0.6311824584275135,0.29151174426078796,0.03390173614025116,0.3455277681350708,0.31302255392074585,0.01575683429837227,0.0,0.7844775766134262,14.782646814982096,0.6202308187882105,0.16013243320313367,0.14780507947910915,0.09283971642567353,0.3635742147876458,0.1663191318511963,5.061503597100576,0.1687167865700192
1520,8,0.00019734958997584822,0.6536480442953012,0.4391511082649231,0.05008844658732414,0.45478397607803345,0.45300984382629395,0.038678452372550964,0.0,0.5681755890448889,14.512002865473429,0.6259421308835348,0.0967650714076378,0.09193266995928505,0.04155768153511665,0.17278897237371316,0.16347885131835938,5.1285752336184185,0.1709525077872806
1540,8,0.00019727726278567453,0.6496977806478821,0.38356921076774597,0.037900373339653015,0.3188142776489258,0.30414310097694397,0.049077827483415604,0.0,0.6449501862128576,14.84841783841451,0.6264512663086256,0.09971981089223515,0.11566141823476012,0.06275547261942517,0.24672552566467362,0.16349363327026367,5.1947636564572655,0.1731587885485755
1560,8,0.00019720397564926013,0.6648052715952752,0.4932532012462616,0.05613183230161667,0.3731473684310913,0.37305718660354614,0.07908686995506287,0.0,0.7657138953606287,15.27557110786438,0.6526496261358261,0.17554321072318338,0.13134930248964916,0.11009500666775486,0.44842759638347407,0.16375255584716797,5.256124011675516,0.17520413372251722
1580,8,0.0001971297292935496,0.6576819813435573,0.3536970317363739,0.030465273186564445,0.30374211072921753,0.2768062651157379,0.11595175415277481,0.0,0.7318260048826536,15.380577166875204,0.6425738657514254,0.1526642001487992,0.1260932165790688,0.10493222966959531,0.4284409491175955,0.16382765769958496,5.31754979689916,0.17725165989663866
1600,8,0.00019705452445500224,0.6527711792492357,0.3137953579425812,0.03538089245557785,0.3392223119735718,0.31403547525405884,0.08116187155246735,0.0,0.6851747433344523,15.495647033055624,0.6383914723992348,0.13067700917070563,0.11777016825296661,0.09401265282014554,0.380785588005727,0.16364455223083496,5.3784848809242245,0.17928282936414083
1620,8,0.00019697836187958456,0.6418867810443657,0.3380153179168701,0.0304449200630188,0.29690635204315186,0.22901128232479095,0.05407940596342087,0.0,0.6040539418657621,14.612099250157675,0.612012247244517,0.09163910895586014,0.1060615483332764,0.049122986807064575,0.18452890488234433,0.16374850273132324,5.446104288101196,0.1815368096033732
1640,8,0.0001969012423227631,0.6399560803887607,0.500474214553833,0.06671645492315292,0.38254112005233765,0.37999099493026733,0.024201827123761177,0.0,0.6742617636919022,15.355834563573202,0.6377997944752375,0.12218030135739934,0.11948206580498001,0.08009400610304014,0.3347557518546554,0.16362476348876953,5.507732013861339,0.1835910671287113
1660,8,0.00019682316654949668,0.6519642211263398,0.4429795742034912,0.0442967526614666,0.32370615005493164,0.3351762294769287,0.08273444324731827,0.0,0.6560448010762533,15.072268009185791,0.6290048485000929,0.1167378920045766,0.11591684378006241,0.0681519335008819,0.2907701627012681,0.1636824607849121,5.5692446748415625,0.18564148916138543
1680,8,0.00019674413533422912,0.6528033437961555,0.3606456220149994,0.028398755937814713,0.32326436042785645,0.2656213939189911,0.060549404472112656,0.0,0.5895195665458838,15.057600259780884,0.640264593064785,0.10325708680532196,0.09944300929253752,0.05614114586602558,0.23106565698981285,0.163435697555542,5.631192429860433,0.1877064143286811
1700,8,0.00019666414946088124,0.6464405295027078,0.42730847001075745,0.04248149320483208,0.3883647918701172,0.3522966802120209,0.03888746723532677,0.0,0.6559057657917341,13.856883764266968,0.5768530716498693,0.08566829731518572,0.12247689068317413,0.03505513141863048,0.12313866382464767,0.16386938095092773,5.692888828118642,0.18976296093728806
1720,9,0.00019658320972284335,0.6490481012422674,0.3550371527671814,0.029441801831126213,0.33416008949279785,0.3275909125804901,0.08519487082958221,0.0,0.6450521548589071,15.831921339035034,0.6801313832402229,0.14082462882453745,0.10223740694875066,0.10432961312207309,0.41820559921589767,0.16428685188293457,5.7622838616371155,0.1920761287212372
